,N4_trace_good,N4_fit_good,N4_trace_bad,N4_fit_bad,frames
1927,7616,8206.367,6221,6339.1646,1927
1928,7665,8206.367,6811,6807.3857,1928
1929,7621,8206.367,7009,6807.3857,1929
1930,7637,8206.367,6800,6807.3857,1930
1931,7568,8206.367,6686,6807.3857,1931
1932,7532,8206.367,6830,6807.3857,1932
1933,7741,8206.367,6969,6807.3857,1933
1934,7486,8206.367,6934,6807.3857,1934
1935,7555,8206.367,6759,6807.3857,1935
1936,7539,8206.367,6798,6807.3857,1936
1937,7642,8206.367,6838,6807.3857,1937
1938,8555,8206.367,6767,6807.3857,1938
1939,8770,8206.367,6633,6807.3857,1939
1940,8728,8206.367,6882,6807.3857,1940
1941,7662,8206.367,6857,6807.3857,1941
1942,7510,8206.367,6855,6807.3857,1942
1943,7482,8206.367,6695,6807.3857,1943
1944,7539,8206.367,6851,6807.3857,1944
1945,7485,8206.367,6753,6807.3857,1945
1946,7516,8206.367,6836,6807.3857,1946
1947,7498,8206.367,6743,6807.3857,1947
1948,7565,8206.367,6804,6807.3857,1948
1949,7627,8206.367,6938,6807.3857,1949
1950,7561,8206.367,6734,6807.3857,1950
1951,7693,8206.367,6662,6807.3857,1951
1952,7591,8206.367,6798,6807.3857,1952
1953,7490,8206.367,6745,6807.3857,1953
1954,7640,8206.367,6947,6807.3857,1954
1955,7547,8206.367,6819,6807.3857,1955
1956,7483,8206.367,6770,6807.3857,1956
1957,7592,8206.367,7276,7275.607,1957
1958,7308,8206.367,7374,7275.607,1958
1959,7560,8206.367,7181,7275.607,1959
1960,7423,8206.367,7373,7275.607,1960
1961,7372,8206.367,7308,7275.607,1961
1962,7562,8206.367,7120,7275.607,1962
1963,7367,8206.367,7143,7275.607,1963
1964,7773,8206.367,7288,7275.607,1964
1965,8235,8206.367,7194,7275.607,1965
1966,8668,8206.367,7247,7275.607,1966
1967,8516,8206.367,7162,7275.607,1967
1968,8812,8206.367,7157,7275.607,1968
1969,8715,8206.367,7395,7275.607,1969
1970,8356,8206.367,7352,7275.607,1970
1971,8495,8206.367,7263,7275.607,1971
1972,7229,6979.259,7424,7275.607,1972
1973,7633,6979.259,7427,7275.607,1973
1974,7396,6979.259,7444,7275.607,1974
1975,7378,6979.259,7477,7275.607,1975
1976,7405,6979.259,7398,7275.607,1976
1977,7575,6979.259,7369,7275.607,1977
1978,7610,6979.259,7355,7275.607,1978
1979,7516,6979.259,7172,7275.607,1979
1980,7469,6979.259,7083,7275.607,1980
1981,7382,6979.259,7185,7275.607,1981
1982,7373,6979.259,7349,7275.607,1982
1983,7585,6979.259,7307,7275.607,1983
1984,7396,6979.259,7346,7275.607,1984
1985,7601,6979.259,7421,7275.607,1985
1986,7553,6979.259,7223,7275.607,1986
1987,7511,6979.259,7490,7275.607,1987
1988,7692,6979.259,7348,7275.607,1988
1989,7462,6979.259,7254,7275.607,1989
1990,7625,6979.259,7333,7275.607,1990
1991,7454,6979.259,7256,7275.607,1991
1992,7500,6979.259,7258,7275.607,1992
1993,7015,6979.259,7237,7275.607,1993
1994,7029,6979.259,7272,7275.607,1994
1995,6967,6979.259,7287,7275.607,1995
1996,7029,6979.259,7218,7275.607,1996
1997,6869,6979.259,7295,7275.607,1997
1998,6952,6979.259,7323,7275.607,1998
1999,6880,6979.259,7384,7275.607,1999
2000,7041,6979.259,7250,7275.607,2000
2001,7124,6979.259,7326,7275.607,2001
2002,7025,6979.259,7332,7275.607,2002
2003,7002,6979.259,7341,7275.607,2003
2004,6992,6979.259,7378,7275.607,2004
2005,6984,6979.259,6928,6807.3857,2005
2006,7180,6979.259,6794,6807.3857,2006
2007,6970,6979.259,6882,6807.3857,2007
2008,6954,6979.259,6798,6807.3857,2008
2009,8037,8206.367,6978,6807.3857,2009
2010,8352,8206.367,6758,6807.3857,2010
2011,8285,8206.367,6714,6807.3857,2011
2012,8162,8206.367,6715,6807.3857,2012
2013,8080,8206.367,6967,6807.3857,2013
2014,6938,6979.259,6882,6807.3857,2014
2015,6945,6979.259,6896,6807.3857,2015
2016,7041,6979.259,6909,6807.3857,2016
2017,7068,6979.259,6996,6807.3857,2017
2018,7271,6979.259,6991,6807.3857,2018
2019,8086,8206.367,6750,6807.3857,2019
2020,8275,8206.367,6951,6807.3857,2020
2021,8249,8206.367,6932,6807.3857,2021
2022,8359,8206.367,6776,6807.3857,2022
2023,8029,8206.367,6853,6807.3857,2023
2024,8202,8206.367,6861,6807.3857,2024
2025,8365,8206.367,6709,6807.3857,2025
2026,8232,8206.367,6933,6807.3857,2026
2027,8222,8206.367,6720,6807.3857,2027
2028,8147,8206.367,6455,6339.1646,2028
2029,8289,8206.367,6361,6339.1646,2029
2030,8152,8206.367,6378,6339.1646,2030
2031,8480,8206.367,6314,6339.1646,2031
2032,8136,8206.367,6474,6339.1646,2032
2033,7981,8206.367,6249,6339.1646,2033
2034,8062,8206.367,6349,6339.1646,2034
2035,7919,8206.367,6194,6339.1646,2035
2036,8037,8206.367,6472,6339.1646,2036
2037,8052,8206.367,6801,6807.3857,2037
2038,8202,8206.367,6863,6807.3857,2038
2039,8187,8206.367,6947,6807.3857,2039
2040,8042,8206.367,6846,6807.3857,2040
2041,8182,8206.367,6783,6807.3857,2041
2042,8084,8206.367,6789,6807.3857,2042
2043,8603,8206.367,6751,6807.3857,2043
2044,9319,9433.476,6947,6807.3857,2044
2045,9356,9433.476,7035,6807.3857,2045
2046,9416,9433.476,6799,6807.3857,2046
2047,9572,9433.476,6768,6807.3857,2047
2048,9442,9433.476,6808,6807.3857,2048
2049,10016,9433.476,6635,6807.3857,2049
2050,9390,9433.476,6804,6807.3857,2050
2051,9376,9433.476,6711,6807.3857,2051
2052,9312,9433.476,7430,7275.607,2052
2053,9390,9433.476,7375,7275.607,2053
2054,9173,9433.476,7226,7275.607,2054
2055,9351,9433.476,7457,7275.607,2055
2056,9444,9433.476,7286,7275.607,2056
2057,8659,8206.367,7421,7275.607,2057
2058,8135,8206.367,7232,7275.607,2058
2059,8095,8206.367,7377,7275.607,2059
2060,8070,8206.367,6769,6807.3857,2060
2061,8234,8206.367,6874,6807.3857,2061
2062,8223,8206.367,6625,6807.3857,2062
2063,8405,8206.367,6280,6339.1646,2063
2064,8125,8206.367,6308,6339.1646,2064
2065,8081,8206.367,6260,6339.1646,2065
2066,8091,8206.367,6428,6339.1646,2066
2067,8270,8206.367,6676,6807.3857,2067
2068,8190,8206.367,6730,6807.3857,2068
2069,8279,8206.367,6796,6807.3857,2069
2070,8161,8206.367,6202,6339.1646,2070
2071,8341,8206.367,6374,6339.1646,2071
2072,8371,8206.367,6297,6339.1646,2072
2073,8174,8206.367,6263,6339.1646,2073
2074,8178,8206.367,6362,6339.1646,2074
2075,8175,8206.367,6458,6339.1646,2075
2076,8302,8206.367,6348,6339.1646,2076
2077,8243,8206.367,6329,6339.1646,2077
2078,8264,8206.367,6402,6339.1646,2078
2079,8105,8206.367,6347,6339.1646,2079
2080,8150,8206.367,6317,6339.1646,2080
2081,8182,8206.367,6360,6339.1646,2081
2082,8225,8206.367,6295,6339.1646,2082
2083,8036,8206.367,6291,6339.1646,2083
2084,8050,8206.367,6314,6339.1646,2084
2085,6977,6979.259,6358,6339.1646,2085
2086,6944,6979.259,6256,6339.1646,2086
2087,6917,6979.259,6374,6339.1646,2087
2088,6954,6979.259,6248,6339.1646,2088
2089,6927,6979.259,6212,6339.1646,2089
2090,6857,6979.259,6367,6339.1646,2090
2091,6822,6979.259,6327,6339.1646,2091
2092,6799,6979.259,6273,6339.1646,2092
2093,6889,6979.259,6329,6339.1646,2093
2094,6827,6979.259,6310,6339.1646,2094
2095,6863,6979.259,6323,6339.1646,2095
2096,6880,6979.259,6258,6339.1646,2096
2097,6864,6979.259,6393,6339.1646,2097
2098,6848,6979.259,6292,6339.1646,2098
2099,6867,6979.259,6225,6339.1646,2099
2100,6752,6979.259,6356,6339.1646,2100
2101,6937,6979.259,6366,6339.1646,2101
2102,6856,6979.259,6433,6339.1646,2102
2103,6763,6979.259,6417,6339.1646,2103
2104,6904,6979.259,6278,6339.1646,2104
2105,6952,6979.259,6375,6339.1646,2105
2106,6911,6979.259,6352,6339.1646,2106
2107,6827,6979.259,6359,6339.1646,2107
2108,6928,6979.259,6327,6339.1646,2108
2109,6787,6979.259,6445,6339.1646,2109
2110,6920,6979.259,6289,6339.1646,2110
2111,6888,6979.259,6308,6339.1646,2111
2112,6851,6979.259,6254,6339.1646,2112
2113,6907,6979.259,6237,6339.1646,2113
2114,7211,6979.259,6360,6339.1646,2114
2115,7992,8206.367,6212,6339.1646,2115
2116,8193,8206.367,6303,6339.1646,2116
2117,6821,6979.259,6368,6339.1646,2117
2118,6925,6979.259,6286,6339.1646,2118
2119,6828,6979.259,6243,6339.1646,2119
2120,6917,6979.259,6358,6339.1646,2120
2121,6904,6979.259,6350,6339.1646,2121
2122,7471,6979.259,6355,6339.1646,2122
2123,7175,6979.259,6379,6339.1646,2123
2124,6929,6979.259,6388,6339.1646,2124
2125,6955,6979.259,6301,6339.1646,2125
2126,7096,6979.259,6399,6339.1646,2126
2127,7113,6979.259,6326,6339.1646,2127
2128,6766,6979.259,6353,6339.1646,2128
2129,6885,6979.259,6268,6339.1646,2129
2130,7348,6979.259,6372,6339.1646,2130
2131,8004,8206.367,6289,6339.1646,2131
2132,8190,8206.367,6307,6339.1646,2132
2133,6938,6979.259,6308,6339.1646,2133
2134,6957,6979.259,6275,6339.1646,2134
2135,6995,6979.259,6271,6339.1646,2135
2136,6948,6979.259,6339,6339.1646,2136
2137,6903,6979.259,6404,6339.1646,2137
2138,7041,6979.259,6387,6339.1646,2138
2139,7032,6979.259,6390,6339.1646,2139
2140,7878,8206.367,6442,6339.1646,2140
2141,8169,8206.367,6335,6339.1646,2141
2142,8148,8206.367,6413,6339.1646,2142
2143,9295,9433.476,6321,6339.1646,2143
2144,9375,9433.476,6276,6339.1646,2144
2145,9294,9433.476,6432,6339.1646,2145
2146,9608,9433.476,6568,6339.1646,2146
2147,9570,9433.476,6339,6339.1646,2147
2148,9389,9433.476,6312,6339.1646,2148
2149,9428,9433.476,6199,6339.1646,2149
2150,8755,8206.367,6261,6339.1646,2150
2151,8105,8206.367,6188,6339.1646,2151
2152,8123,8206.367,6373,6339.1646,2152
2153,8286,8206.367,6363,6339.1646,2153
2154,8176,8206.367,6393,6339.1646,2154
2155,7929,8206.367,6324,6339.1646,2155
2156,7941,8206.367,6327,6339.1646,2156
2157,8322,8206.367,6351,6339.1646,2157
2158,8143,8206.367,6358,6339.1646,2158
2159,8151,8206.367,6367,6339.1646,2159
2160,8154,8206.367,6317,6339.1646,2160
2161,8178,8206.367,6407,6339.1646,2161
2162,8160,8206.367,6388,6339.1646,2162
2163,7998,8206.367,6456,6339.1646,2163
2164,8063,8206.367,6637,6807.3857,2164
2165,8134,8206.367,6740,6807.3857,2165
2166,8080,8206.367,6845,6807.3857,2166
2167,8226,8206.367,7226,7275.607,2167
2168,8119,8206.367,7181,7275.607,2168
2169,8054,8206.367,6767,6807.3857,2169
2170,7969,8206.367,6871,6807.3857,2170
2171,8033,8206.367,6732,6807.3857,2171
2172,7291,8206.367,6838,6807.3857,2172
2173,7171,8206.367,6785,6807.3857,2173
2174,8105,8206.367,6725,6807.3857,2174
2175,8159,8206.367,6796,6807.3857,2175
2176,8142,8206.367,6713,6807.3857,2176
2177,7960,8206.367,6895,6807.3857,2177
2178,8193,8206.367,6858,6807.3857,2178
2179,9249,9433.476,6750,6807.3857,2179
2180,9298,9433.476,6861,6807.3857,2180
2181,9540,9433.476,6780,6807.3857,2181
2182,9246,9433.476,6800,6807.3857,2182
2183,9536,9433.476,7006,6807.3857,2183
2184,9082,9433.476,6944,6807.3857,2184
2185,9275,9433.476,7028,6807.3857,2185
2186,9390,9433.476,7228,7275.607,2186
2187,9208,9433.476,7329,7275.607,2187
2188,8598,8206.367,7314,7275.607,2188
2189,8066,8206.367,7391,7275.607,2189
2190,7995,8206.367,7280,7275.607,2190
2191,8189,8206.367,7454,7275.607,2191
2192,8149,8206.367,7424,7275.607,2192
2193,8020,8206.367,7296,7275.607,2193
2194,8032,8206.367,7242,7275.607,2194
2195,8047,8206.367,7488,7275.607,2195
2196,7853,8206.367,7474,7275.607,2196
2197,8183,8206.367,7295,7275.607,2197
2198,8047,8206.367,7209,7275.607,2198
2199,8182,8206.367,7319,7275.607,2199
2200,8171,8206.367,7531,7275.607,2200
2201,8205,8206.367,7214,7275.607,2201
2202,8301,8206.367,7299,7275.607,2202
2203,8279,8206.367,7264,7275.607,2203
2204,7916,8206.367,7356,7275.607,2204
2205,9407,9433.476,7379,7275.607,2205
2206,9377,9433.476,7535,7275.607,2206
2207,8978,9433.476,7321,7275.607,2207
2208,8174,8206.367,7313,7275.607,2208
2209,8082,8206.367,7280,7275.607,2209
2210,8142,8206.367,7272,7275.607,2210
2211,8243,8206.367,7165,7275.607,2211
2212,8240,8206.367,7090,7275.607,2212
2213,8116,8206.367,6840,6807.3857,2213
2214,8116,8206.367,6903,6807.3857,2214
2215,8263,8206.367,6852,6807.3857,2215
2216,8270,8206.367,6838,6807.3857,2216
2217,8286,8206.367,6717,6807.3857,2217
2218,8416,8206.367,6748,6807.3857,2218
2219,8478,8206.367,6831,6807.3857,2219
2220,8244,8206.367,6811,6807.3857,2220
2221,8191,8206.367,6926,6807.3857,2221
2222,8200,8206.367,6803,6807.3857,2222
2223,8225,8206.367,6735,6807.3857,2223
2224,8149,8206.367,6735,6807.3857,2224
2225,8182,8206.367,6812,6807.3857,2225
2226,8244,8206.367,6774,6807.3857,2226
2227,8468,8206.367,6824,6807.3857,2227
2228,8575,8206.367,6842,6807.3857,2228
2229,8348,8206.367,6788,6807.3857,2229
2230,8608,8206.367,6792,6807.3857,2230
2231,8393,8206.367,6937,6807.3857,2231
2232,8392,8206.367,6860,6807.3857,2232
2233,8364,8206.367,6800,6807.3857,2233
2234,8710,8206.367,6924,6807.3857,2234
2235,9360,9433.476,7019,6807.3857,2235
2236,9579,9433.476,6809,6807.3857,2236
2237,9566,9433.476,6929,6807.3857,2237
2238,9645,9433.476,6802,6807.3857,2238
2239,9282,9433.476,6845,6807.3857,2239
2240,9408,9433.476,7060,6807.3857,2240
2241,9543,9433.476,6915,6807.3857,2241
2242,9547,9433.476,6798,6807.3857,2242
2243,9169,9433.476,6785,6807.3857,2243
2244,9467,9433.476,6614,6807.3857,2244
2245,9515,9433.476,6956,6807.3857,2245
2246,9276,9433.476,6971,6807.3857,2246
2247,9596,9433.476,6441,6339.1646,2247
2248,9154,9433.476,6324,6339.1646,2248
2249,9267,9433.476,6498,6339.1646,2249
2250,9321,9433.476,6584,6807.3857,2250
2251,9314,9433.476,6635,6807.3857,2251
2252,9061,9433.476,6799,6807.3857,2252
2253,9216,9433.476,6364,6339.1646,2253
2254,9534,9433.476,6527,6339.1646,2254
2255,9471,9433.476,6242,6339.1646,2255
2256,9454,9433.476,6402,6339.1646,2256
2257,9250,9433.476,6254,6339.1646,2257
2258,9350,9433.476,6431,6339.1646,2258
2259,9434,9433.476,6226,6339.1646,2259
2260,9358,9433.476,6272,6339.1646,2260
2261,9334,9433.476,6423,6339.1646,2261
2262,9153,9433.476,6477,6339.1646,2262
2263,9473,9433.476,6336,6339.1646,2263
2264,9020,9433.476,6261,6339.1646,2264
2265,9322,9433.476,6292,6339.1646,2265
2266,9191,9433.476,6330,6339.1646,2266
2267,9310,9433.476,6366,6339.1646,2267
2268,9296,9433.476,6286,6339.1646,2268
2269,9332,9433.476,6266,6339.1646,2269
2270,9675,9433.476,6174,6339.1646,2270
2271,9319,9433.476,6392,6339.1646,2271
2272,9403,9433.476,6370,6339.1646,2272
2273,9399,9433.476,6283,6339.1646,2273
2274,9301,9433.476,6322,6339.1646,2274
2275,9260,9433.476,6315,6339.1646,2275
2276,9261,9433.476,6173,6339.1646,2276
2277,9456,9433.476,6354,6339.1646,2277
2278,9391,9433.476,6333,6339.1646,2278
2279,7947,8206.367,6339,6339.1646,2279
2280,8260,8206.367,6344,6339.1646,2280
2281,8269,8206.367,6582,6807.3857,2281
2282,8043,8206.367,6839,6807.3857,2282
2283,8025,8206.367,6839,6807.3857,2283
2284,8111,8206.367,6790,6807.3857,2284
2285,8233,8206.367,6783,6807.3857,2285
2286,8110,8206.367,7146,6807.3857,2286
2287,7878,8206.367,6944,6807.3857,2287
2288,8442,8206.367,7020,6807.3857,2288
2289,9497,9433.476,6866,6807.3857,2289
2290,9554,9433.476,6839,6807.3857,2290
2291,8362,8206.367,6954,6807.3857,2291
2292,8219,8206.367,6871,6807.3857,2292
2293,8084,8206.367,6960,6807.3857,2293
2294,7183,8206.367,6827,6807.3857,2294
2295,8268,8206.367,6924,6807.3857,2295
2296,7981,8206.367,7086,6807.3857,2296
2297,7949,8206.367,6771,6807.3857,2297
2298,8058,8206.367,6952,6807.3857,2298
2299,8249,8206.367,6885,6807.3857,2299
2300,7501,6979.259,6681,6807.3857,2300
2301,6956,6979.259,6637,6807.3857,2301
2302,6972,6979.259,6913,6807.3857,2302
2303,7008,6979.259,6652,6807.3857,2303
2304,8238,8206.367,6816,6807.3857,2304
2305,8231,8206.367,7119,7275.607,2305
2306,8073,8206.367,7138,7275.607,2306
2307,8186,8206.367,7198,7275.607,2307
2308,8250,8206.367,7059,7275.607,2308
2309,7768,6979.259,7098,7275.607,2309
2310,6999,6979.259,7214,7275.607,2310
2311,6793,6979.259,6934,6807.3857,2311
2312,6997,6979.259,7018,6807.3857,2312
2313,6983,6979.259,6940,6807.3857,2313
2314,7050,6979.259,6970,6807.3857,2314
2315,8129,8206.367,6959,6807.3857,2315
2316,8184,8206.367,7125,7275.607,2316
2317,7922,8206.367,7074,7275.607,2317
2318,7152,6979.259,6937,6807.3857,2318
2319,6793,6979.259,6957,6807.3857,2319
2320,6935,6979.259,7229,7275.607,2320
2321,6927,6979.259,7113,7275.607,2321
2322,7039,6979.259,7301,7275.607,2322
2323,6983,6979.259,7216,7275.607,2323
2324,7165,6979.259,7189,7275.607,2324
2325,8027,8206.367,7233,7275.607,2325
2326,8092,8206.367,7105,7275.607,2326
2327,8282,8206.367,7114,7275.607,2327
2328,8103,8206.367,7217,7275.607,2328
2329,8607,8206.367,7022,7275.607,2329
2330,8661,8206.367,7120,7275.607,2330
2331,8160,8206.367,6839,6807.3857,2331
2332,8193,8206.367,7041,6807.3857,2332
2333,8256,8206.367,7010,6807.3857,2333
2334,7912,8206.367,7080,6807.3857,2334
2335,8333,8206.367,6973,6807.3857,2335
2336,8120,8206.367,6987,6807.3857,2336
2337,8288,8206.367,7078,7275.607,2337
2338,8117,8206.367,7048,7275.607,2338
2339,8191,8206.367,7311,7275.607,2339
2340,8258,8206.367,7288,7275.607,2340
2341,8230,8206.367,7332,7275.607,2341
2342,8251,8206.367,7093,7275.607,2342
2343,8087,8206.367,7208,7275.607,2343
2344,8265,8206.367,7045,7275.607,2344
2345,8286,8206.367,7184,7275.607,2345
2346,8923,8206.367,6942,7275.607,2346
2347,8222,8206.367,7119,7275.607,2347
2348,8346,8206.367,7129,7275.607,2348
2349,7128,8206.367,7043,7275.607,2349
2350,8186,8206.367,7104,7275.607,2350
2351,9154,9433.476,7154,7275.607,2351
2352,9502,9433.476,7132,7275.607,2352
2353,8345,8206.367,7053,7275.607,2353
2354,8211,8206.367,7060,7275.607,2354
2355,8211,8206.367,7015,7275.607,2355
2356,8251,8206.367,6993,7275.607,2356
2357,8238,8206.367,7118,7275.607,2357
2358,8351,8206.367,7131,7275.607,2358
2359,8159,8206.367,7252,7275.607,2359
2360,7993,8206.367,7023,7275.607,2360
2361,8156,8206.367,7044,7275.607,2361
2362,9081,9433.476,6435,7275.607,2362
2363,9619,9433.476,6584,6807.3857,2363
2364,9362,9433.476,6638,6807.3857,2364
2365,9457,9433.476,6565,6807.3857,2365
2366,9361,9433.476,6711,6807.3857,2366
2367,9490,9433.476,6542,6807.3857,2367
2368,9447,9433.476,6605,6807.3857,2368
2369,9381,9433.476,6634,6807.3857,2369
2370,9588,9433.476,6641,6807.3857,2370
2371,9233,9433.476,6651,6807.3857,2371
2372,8506,8206.367,6459,6339.1646,2372
2373,8369,8206.367,6496,6339.1646,2373
2374,8122,8206.367,6463,6339.1646,2374
2375,8171,8206.367,6608,6807.3857,2375
2376,8101,8206.367,6634,6807.3857,2376
2377,8117,8206.367,6598,6807.3857,2377
2378,8256,8206.367,6607,6807.3857,2378
2379,8157,8206.367,6447,6339.1646,2379
2380,8237,8206.367,6499,6339.1646,2380
2381,8259,8206.367,6315,6339.1646,2381
2382,7630,6979.259,6106,6339.1646,2382
2383,6969,6979.259,6076,6339.1646,2383
2384,7038,6979.259,6053,6339.1646,2384
2385,6938,6979.259,6035,6339.1646,2385
2386,7017,6979.259,6286,6339.1646,2386
2387,6948,6979.259,6374,6339.1646,2387
2388,6832,6979.259,6529,6339.1646,2388
2389,6889,6979.259,6551,6339.1646,2389
2390,6969,6979.259,6535,6339.1646,2390
2391,6857,6979.259,6514,6339.1646,2391
2392,6930,6979.259,6552,6339.1646,2392
2393,6687,6979.259,6595,6807.3857,2393
2394,6856,6979.259,6594,6807.3857,2394
2395,6754,6979.259,6643,6807.3857,2395
2396,6652,6979.259,6653,6807.3857,2396
2397,6912,6979.259,6668,6807.3857,2397
2398,7976,8206.367,6472,6339.1646,2398
2399,8144,8206.367,6598,6339.1646,2399
2400,8036,8206.367,6520,6339.1646,2400
2401,8289,8206.367,6569,6339.1646,2401
2402,8018,8206.367,6453,6339.1646,2402
2403,7228,8206.367,6740,6807.3857,2403
2404,6743,8206.367,6521,6807.3857,2404
2405,7550,8206.367,6830,6807.3857,2405
2406,8044,8206.367,6532,6807.3857,2406
2407,8008,8206.367,6596,6807.3857,2407
2408,7998,8206.367,6586,6807.3857,2408
2409,8255,8206.367,6574,6807.3857,2409
2410,8196,8206.367,6606,6807.3857,2410
2411,8272,8206.367,6568,6807.3857,2411
2412,8168,8206.367,6590,6807.3857,2412
2413,8186,8206.367,6530,6807.3857,2413
2414,7988,8206.367,6671,6807.3857,2414
2415,8309,8206.367,6596,6807.3857,2415
2416,8100,8206.367,6569,6807.3857,2416
2417,8255,8206.367,6542,6807.3857,2417
2418,8316,8206.367,6587,6807.3857,2418
2419,8233,8206.367,6666,6807.3857,2419
2420,8160,8206.367,6653,6807.3857,2420
2421,8192,8206.367,6528,6807.3857,2421
2422,8074,8206.367,6609,6807.3857,2422
2423,8100,8206.367,6445,6339.1646,2423
2424,8163,8206.367,6605,6339.1646,2424
2425,8102,8206.367,6519,6339.1646,2425
2426,8187,8206.367,6342,6339.1646,2426
2427,7820,8206.367,6120,6339.1646,2427
2428,8358,8206.367,6411,6339.1646,2428
2429,9730,9433.476,6468,6339.1646,2429
2430,9653,9433.476,6570,6339.1646,2430
2431,9974,8206.367,6516,6339.1646,2431
2432,10012,8206.367,6592,6339.1646,2432
2433,9947,8206.367,6525,6339.1646,2433
2434,10022,8206.367,6982,6807.3857,2434
2435,8882,8206.367,6960,6807.3857,2435
2436,8414,8206.367,6964,6807.3857,2436
2437,8170,8206.367,7190,7275.607,2437
2438,8200,8206.367,7172,7275.607,2438
2439,7929,8206.367,6993,7275.607,2439
2440,8134,8206.367,7106,7275.607,2440
2441,8118,8206.367,7256,7275.607,2441
2442,8254,8206.367,7316,7275.607,2442
2443,8000,8206.367,7197,7275.607,2443
2444,7168,6979.259,6892,6807.3857,2444
2445,6948,6979.259,7054,6807.3857,2445
2446,6867,6979.259,7113,6807.3857,2446
2447,6925,6979.259,7025,6807.3857,2447
2448,6865,6979.259,6942,6807.3857,2448
2449,7029,6979.259,6939,6807.3857,2449
2450,8663,6979.259,7017,6807.3857,2450
2451,8016,8206.367,6881,6807.3857,2451
2452,8129,8206.367,6846,6807.3857,2452
2453,8268,8206.367,6733,6807.3857,2453
2454,8226,8206.367,6869,6807.3857,2454
2455,8243,8206.367,6742,6807.3857,2455
2456,7951,8206.367,6870,6807.3857,2456
2457,8087,8206.367,6910,6807.3857,2457
2458,8161,8206.367,6699,6807.3857,2458
2459,8134,8206.367,6796,6807.3857,2459
2460,8068,8206.367,6801,6807.3857,2460
2461,8223,8206.367,7005,6807.3857,2461
2462,8025,8206.367,7027,6807.3857,2462
2463,8101,8206.367,7153,7275.607,2463
2464,7977,8206.367,6971,7275.607,2464
2465,8168,8206.367,7145,7275.607,2465
2466,7974,8206.367,7008,6807.3857,2466
2467,8254,8206.367,6925,6807.3857,2467
2468,7800,8206.367,7014,6807.3857,2468
2469,8075,8206.367,7096,7275.607,2469
2470,8223,8206.367,7350,7275.607,2470
2471,8376,8206.367,7191,7275.607,2471
2472,8122,8206.367,7007,6807.3857,2472
2473,8297,8206.367,7044,6807.3857,2473
2474,7958,8206.367,6838,6807.3857,2474
2475,8243,8206.367,6866,6807.3857,2475
2476,8105,8206.367,7170,7275.607,2476
2477,8128,8206.367,7012,7275.607,2477
2478,8566,8206.367,7038,7275.607,2478
2479,8522,8206.367,7052,7275.607,2479
2480,8071,8206.367,6945,7275.607,2480
2481,8107,8206.367,7076,7275.607,2481
2482,8029,8206.367,6989,7275.607,2482
2483,7970,8206.367,7029,7275.607,2483
2484,7950,8206.367,7049,7275.607,2484
2485,8052,8206.367,7131,7275.607,2485
2486,7920,8206.367,6951,6807.3857,2486
2487,8016,8206.367,7000,6807.3857,2487
2488,8181,8206.367,7090,6807.3857,2488
2489,7849,8206.367,6964,6807.3857,2489
2490,8162,8206.367,6865,6807.3857,2490
2491,8125,8206.367,6934,6807.3857,2491
2492,8996,8206.367,7013,6807.3857,2492
2493,8531,8206.367,7016,6807.3857,2493
2494,8065,8206.367,7036,6807.3857,2494
2495,8053,8206.367,7052,6807.3857,2495
2496,7995,8206.367,7084,6807.3857,2496
2497,7994,8206.367,6919,6807.3857,2497
2498,8075,8206.367,7026,6807.3857,2498
2499,8130,8206.367,7101,6807.3857,2499
2500,8124,8206.367,6858,6807.3857,2500
2501,8054,8206.367,6939,6807.3857,2501
2502,8156,8206.367,7178,7275.607,2502
2503,7415,6979.259,7026,7275.607,2503
2504,6849,6979.259,7079,7275.607,2504
2505,6989,6979.259,7008,6807.3857,2505
2506,7042,6979.259,7000,6807.3857,2506
2507,7012,6979.259,6985,6807.3857,2507
2508,6908,6979.259,7069,6807.3857,2508
2509,6956,6979.259,7087,6807.3857,2509
2510,6750,6979.259,6926,6807.3857,2510
2511,7072,6979.259,7071,6807.3857,2511
2512,7007,6979.259,7011,6807.3857,2512
2513,7158,6979.259,6940,6807.3857,2513
2514,7051,6979.259,7003,6807.3857,2514
2515,7017,6979.259,7127,6807.3857,2515
2516,7015,6979.259,6986,6807.3857,2516
2517,6868,6979.259,6597,6807.3857,2517
2518,7121,6979.259,6372,6339.1646,2518
2519,6846,6979.259,6548,6339.1646,2519
2520,6918,6979.259,6529,6339.1646,2520
2521,6898,6979.259,6430,6339.1646,2521
2522,6919,6979.259,6583,6339.1646,2522
2523,6882,6979.259,6483,6339.1646,2523
2524,6936,6979.259,6497,6339.1646,2524
2525,6780,6979.259,6501,6339.1646,2525
2526,6992,6979.259,6474,6339.1646,2526
2527,6875,6979.259,6510,6339.1646,2527
2528,6838,6979.259,6491,6339.1646,2528
2529,7030,6979.259,6573,6807.3857,2529
2530,6879,6979.259,6617,6807.3857,2530
2531,7070,6979.259,6567,6807.3857,2531
2532,6945,6979.259,6706,6807.3857,2532
2533,7020,6979.259,6937,6807.3857,2533
2534,6920,6979.259,6886,6807.3857,2534
2535,6915,6979.259,6651,6807.3857,2535
2536,6961,6979.259,7279,7275.607,2536
2537,7030,6979.259,7283,7275.607,2537
2538,6948,6979.259,7301,7275.607,2538
2539,6994,6979.259,7265,7275.607,2539
2540,7107,6979.259,7241,7275.607,2540
