lambda, kl_divergence
1287.029029029029, 6.4768844279273e-05
1292.0330330330332, 6.451790757761402e-05
1297.0370370370372, 6.426889098359737e-05
1302.0410410410411, 6.402177910445851e-05
1307.045045045045, 6.377660434710663e-05
1312.0490490490492, 6.353323777799489e-05
1317.0530530530532, 6.329175763511471e-05
1322.0570570570571, 6.305212015179961e-05
1327.061061061061, 6.281424290246886e-05
1332.0650650650653, 6.257820224357208e-05
1337.0690690690692, 6.234389553351018e-05
1342.0730730730731, 6.211134414467501e-05
1347.077077077077, 6.188056156695708e-05
1352.0810810810813, 6.165141661902786e-05
1357.0850850850852, 6.142400730395695e-05
1362.0890890890892, 6.11982667069343e-05
1367.093093093093, 6.0974156536362786e-05
1372.0970970970973, 6.075171948619597e-05
1377.1011011011012, 6.05308651416375e-05
1382.1051051051052, 6.031161813510414e-05
1387.109109109109, 6.0093987684298737e-05
1392.1131131131133, 5.9877866132283275e-05
1397.1171171171172, 5.966332698721518e-05
1402.1211211211212, 5.945031772005532e-05
1407.1251251251251, 5.9238808531631516e-05
1412.1291291291293, 5.902882782293688e-05
1417.1331331331332, 5.882030471357918e-05
1422.1371371371372, 5.86132506505416e-05
1427.1411411411411, 5.840768417438038e-05
1432.1451451451453, 5.820350203759815e-05
1437.1491491491493, 5.8000768439263556e-05
1442.1531531531532, 5.7799449594873355e-05
1447.1571571571574, 5.759950292926608e-05
1452.1611611611613, 5.7400956424695396e-05
1457.1651651651653, 5.72037551637535e-05
1462.1691691691692, 5.700791224368259e-05
1467.1731731731734, 5.681342489489993e-05
1472.1771771771773, 5.662022590591329e-05
1477.1811811811813, 5.6428353179585264e-05
1482.1851851851852, 5.6237796892033044e-05
1487.1891891891894, 5.604848416916044e-05
1492.1931931931933, 5.5860459670742385e-05
1497.1971971971973, 5.56736970905222e-05
1502.2012012012012, 5.5488168101024875e-05
1507.2052052052054, 5.530388356998349e-05
1512.2092092092093, 5.512080252309602e-05
1517.2132132132133, 5.493894540004279e-05
1522.2172172172172, 5.4758290390997076e-05
1527.2212212212214, 5.457879048675332e-05
1532.2252252252254, 5.4400489574878055e-05
1537.2292292292293, 5.422335754780164e-05
1542.2332332332332, 5.404733631289766e-05
1547.2372372372374, 5.387248562450128e-05
1552.2412412412414, 5.3698769376618214e-05
1557.2452452452453, 5.352613268556905e-05
1562.2492492492493, 5.335463408572027e-05
1567.2532532532534, 5.31842246390559e-05
1572.2572572572574, 5.301488601851191e-05
1577.2612612612613, 5.2846642628257996e-05
1582.2652652652653, 5.2679447505997185e-05
1587.2692692692694, 5.251331296887056e-05
1592.2732732732734, 5.23482346637791e-05
1597.2772772772773, 5.2184162442223234e-05
1602.2812812812813, 5.2021142367868764e-05
1607.2852852852855, 5.185913950379146e-05
1612.2892892892894, 5.169810855231523e-05
1617.2932932932933, 5.153811262969003e-05
1622.2972972972975, 5.137909922456319e-05
1627.3013013013015, 5.122102764875975e-05
1632.3053053053054, 5.106396785981975e-05
1637.3093093093094, 5.0907863815902535e-05
1642.3133133133135, 5.0752670349765976e-05
1647.3173173173175, 5.059846853662953e-05
1652.3213213213214, 5.0445193039365914e-05
1657.3253253253254, 5.029280183467311e-05
1662.3293293293295, 5.014137840354997e-05
1667.3333333333335, 4.9990856509315215e-05
1672.3373373373374, 4.9841191659816394e-05
1677.3413413413414, 4.969247259289456e-05
1682.3453453453455, 4.954462536462733e-05
1687.3493493493495, 4.939761947982143e-05
1692.3533533533534, 4.9251533137638915e-05
1697.3573573573574, 4.910629157161547e-05
1702.3613613613616, 4.896187234141743e-05
1707.3653653653655, 4.8818347725023376e-05
1712.3693693693695, 4.867564559958576e-05
1717.3733733733734, 4.853374591685872e-05
